"Y";"log";"ridge";"lasso";"elastic";"foret";"adabo";"logibo";"svm";"pm";"arbre"
"0";0,033085661598125;0,0545044660608851;0,0752064682634561;0,0554796658291229;0,042;0,0382602721315021;0,0574211895958108;0,0599660001141682;0,328836292028427;0,117021276595745
"1";0,789839504841049;0,736410727072248;0,685188771143334;0,719450056608201;0,678;0,702191126087145;0,655956000635086;0,7483255418008;0,331058144569397;0,674273858921162
"0";0,204710358581002;0,237897918445383;0,240601119193913;0,244268000094188;0,354;0,269438333616226;0,225778530018053;0,172291449859306;0,335957407951355;0,346645367412141
"0";0,105090361425671;0,105612913913508;0,139033779043562;0,10208502883898;0,148;0,111858124109215;0,144507918050663;0,144353756012668;0,33885532617569;0,153571428571429
"1";0,548964946642382;0,556442915498978;0,593735545678437;0,584411469958955;0,632;0,614009571626687;0,609295215319905;0,568284595115958;0,331058144569397;0,298765432098765
"0";0,0841857334206606;0,120663896781992;0,131936934444266;0,108181470191977;0,202;0,143568856308792;0,126113691400559;0,178067115640216;0,144469007849693;0,346645367412141
"0";0,0749722925341255;0,104625694162408;0,111532238271479;0,0941574065071809;0,15;0,104117259605034;0,106351677174646;0,129304127174671;0,328836292028427;0,117021276595745
"0";0,0328445307653822;0,0550738364886003;0,0662651317533824;0,0544985179960601;0,164;0,110108264649665;0,142573691643926;0,0694899560204889;0,328836292028427;0,117021276595745
"1";0,509452092572574;0,487802251339027;0,386070839122532;0,435896148955479;0,408;0,406833461992396;0,412511362398206;0,419250759783645;0,328836292028427;0,608333333333333
"0";0,699399328282295;0,652101608001245;0,509364822838938;0,612637107211787;0,538;0,56637378014978;0,554610396398887;0,621517733837207;0,331058144569397;0,611570247933884
"1";0,688805192930598;0,632042126346977;0,644180412325809;0,642267979876826;0,546;0,574807120002086;0,540084507150851;0,802046495782716;0,335957407951355;0,671905697445973
"0";0,0530346300035828;0,0707551535985511;0,0907737402188321;0,0689089773137318;0,104;0,0676044550359161;0,0668930128600764;0,0878731770201948;0,33885532617569;0,153571428571429
"0";0,344177037447892;0,304867726293372;0,345539526578135;0,330080225236739;0,336;0,387237279727238;0,368066550639439;0,319415681406051;0,331058144569397;0,674273858921162
"0";0,0704546120554083;0,0941279567107411;0,0948740590915681;0,0818642695954161;0,118;0,0901349133154928;0,0718249093390348;0,112371561905994;0,328836292028427;0,117021276595745
"1";0,681906643121103;0,675789794123955;0,529068431133223;0,607085220338189;0,664;0,671374806545702;0,554869841599532;0,709145131488088;0,335957407951355;0,671905697445973
"0";0,103209401900793;0,111197594058189;0,146481811359948;0,121705556299995;0,15;0,0848623140992267;0,104962361092833;0,114622451469903;0,331058144569397;0,103006407097092
"1";0,768748964258684;0,705745192877024;0,610353675228537;0,66533631794417;0,63;0,705764372894688;0,691929640694452;0,719790367034099;0,33885532617569;0,153571428571429
"0";0,150690383800678;0,143049162528681;0,14842316956644;0,133457655404205;0,22;0,136759837631499;0,147758446627499;0,142840002497621;0,33885532617569;0,275229357798165
"0";0,619486627779318;0,45536936620055;0,392482369006111;0,413446629120777;0,552;0,435819030065266;0,457973843390204;0,54353810915804;0,426995396614075;0,351931330472103
"0";0,145714405236102;0,12041742863422;0,0864938259611195;0,100608498442344;0,154;0,060564035045554;0,0822784563389427;0,126063504629252;0,335957407951355;0,100866021395823
"0";0,402538498331199;0,359660294917148;0,360973842548249;0,353886303668458;0,364;0,328628259938377;0,311635635870999;0,323038970316377;0,33885532617569;0,153571428571429
"1";0,0727423084301898;0,0985143659505938;0,146685601305956;0,10084783782097;0,164;0,0968756065456055;0,135261468933416;0,105321666667455;0,331058144569397;0,103006407097092
"0";0,104160746753791;0,119230457415193;0,100846340963904;0,0898227547654364;0,132;0,0655703576540952;0,10983423882702;0,154244680814342;0,33885532617569;0,153571428571429
"0";0,916773188540918;0,881426186582354;0,853599929317428;0,863806490412552;0,592;0,668350454033135;0,730600410086307;0,865834700733294;0,335957407951355;0,595505617977528
"0";0,0207330324017013;0,0380264936474368;0,0518753176480797;0,0369922718391232;0,02;0,0507945405411068;0,0618362861677141;0,0334861508165214;0,328836292028427;0,117021276595745
"0";0,0261278607509255;0,0489284973275502;0,0669720472978244;0,0503503528137625;0,24;0,0640723396014626;0,0696994746903337;0,0537132984768679;0,328836292028427;0,117021276595745
"1";0,762407454315519;0,655997598238066;0,704936289556865;0,73804501624265;0,662;0,72355477804264;0,741664651822561;0,712160660167317;0,331058144569397;0,674273858921162
"1";0,48147616273735;0,554618374329686;0,396662777326287;0,502097059372601;0,576;0,579587779007126;0,597560953389296;0,506173876736212;0,331058144569397;0,388316151202749
"0";0,600050936789312;0,615302432731212;0,627940681805884;0,635815233708799;0,688;0,606666626590943;0,64755638978514;0,572068151877917;0,33885532617569;0,66005946481665
"1";0,654677387033026;0,666606018206869;0,59289468407174;0,6615315611397;0,504;0,632811401154154;0,587974696945285;0,643064989856867;0,33885532617569;0,66005946481665
"0";0,480692303382823;0,486334202490526;0,391007162505644;0,390730240551551;0,392;0,474475882973287;0,470769472653887;0,496128252135229;0,33885532617569;0,66005946481665
"0";0,0219078795232921;0,0458704246542793;0,0637865325557523;0,054434451140992;0,076;0,0609932235657399;0,0704545423840027;0,0485367587110628;0,328836292028427;0,117021276595745
"0";0,0809094215552489;0,0800594793511179;0,099649048032073;0,101931337046053;0,08;0,069743628614923;0,0865061769034885;0,103288460295209;0,335957407951355;0,100866021395823
"1";0,85278247312082;0,850153066318419;0,862036106372269;0,873009880489171;0,722;0,748647229490187;0,72525809199828;0,827304789866729;0,328836292028427;0,692307692307692
"0";0,0741715309345649;0,0945386252993688;0,0972656473634666;0,0963444498681446;0,02;0,0647767096788024;0,0822822457433625;0,0801586608593232;0,331058144569397;0,103006407097092
"0";0,732840714225112;0,57142577697568;0,566585057363303;0,577489482235478;0,374;0,48653957333683;0,460360805122916;0,657953321497449;0,328836292028427;0,692307692307692
"0";0,00665481740551837;0,011033365333586;0,0317333105717119;0,0167883274128149;0,076;0,0379413442215651;0,0597943622767725;0,0143168255213928;0,328836292028427;0,117021276595745
"1";0,824202184751833;0,80632056073114;0,758751103549019;0,816553226672986;0,538;0,665387467669286;0,635360413365643;0,851040241327158;0,335957407951355;0,671905697445973
"0";0,0303671068685521;0,0500518744915742;0,0659583258221229;0,0451653624275381;0,054;0,0364851516178702;0,0594322837031557;0,059185639291783;0,331058144569397;0,103006407097092
"1";0,949025438851199;0,916772976378227;0,89344585074306;0,9114388555254;0,716;0,869917973589648;0,828847192557322;0,921423745905306;0,33885532617569;0,66005946481665
"1";0,458708955088782;0,464732048494539;0,429495622156099;0,466162833165199;0,364;0,461046404033826;0,549202815419431;0,415663576853647;0,33885532617569;0,153571428571429
"0";0,0218149066771885;0,0368952017607333;0,0646071581872645;0,0389619511504059;0,058;0,0411614608233161;0,0605785355616079;0,0299941804970815;0,33885532617569;0,153571428571429
"1";0,803960130841121;0,767527870606083;0,774815647109544;0,793041817904878;0,662;0,72943713468749;0,768058585038629;0,798516376075594;0,331058144569397;0,674273858921162
"0";0,455826308740649;0,413315384022411;0,387435026160914;0,394372181938885;0,376;0,339563538033209;0,357733245242324;0,458372296940614;0,335957407951355;0,671905697445973
"0";0,148318645026203;0,17416277268079;0,168182545805262;0,156372898728853;0,114;0,103424528120085;0,104917001958123;0,178331171068023;0,331058144569397;0,103006407097092
"1";0,588147313411458;0,530622232415252;0,504826100802299;0,513865242830095;0,522;0,705030100295424;0,585343043580256;0,638614336036373;0,335957407951355;0,671905697445973
"0";0,546701370535457;0,51099611403552;0,50150622218087;0,511259973787435;0,51;0,494096955014903;0,500997878866012;0,52512780807072;0,328836292028427;0,351931330472103
"1";0,271414447271574;0,321042940870177;0,261673040823996;0,281667156340221;0,422;0,455080843633869;0,369680403333594;0,38514400979862;0,338409900665283;0,595238095238095
"0";0,716023476504504;0,750659383298867;0,635879994302704;0,746418052007016;0,666;0,675061025402605;0,720411944088291;0,696069176020238;0,328836292028427;0,595238095238095
"0";0,143186940424435;0,171077057263313;0,190413633541949;0,16223430539743;0,218;0,171622233464754;0,147662164203822;0,16336345412417;0,328836292028427;0,117021276595745
"0";0,0269866115409245;0,0348661066166174;0,0625942054102004;0,0345679411189775;0,022;0,0431950627199066;0,0589954498146514;0,0426943652132764;0,33885532617569;0,153571428571429
"1";0,662546799158883;0,591207668382952;0,521147779341358;0,568862764295226;0,556;0,589556771198823;0,559562465581361;0,41529108363735;0,331058144569397;0,388316151202749
"0";0,571346739243587;0,519641868504051;0,497247170099592;0,516953542773673;0,49;0,452742976644553;0,406362434347201;0,567095648440273;0,33885532617569;0,66005946481665
"0";0,0179992704804236;0,0389266333235404;0,163497857266959;0,0517025464287124;0,318;0,15085961078004;0,134893423649518;0,0204454505855212;0,331058144569397;0,103006407097092
"0";0,0492480568404055;0,0655092707882754;0,121862367932485;0,070564030393655;0,018;0,0859026267140902;0,0819432153958102;0,076729741230974;0,331058144569397;0,103006407097092
"0";0,118356472533047;0,202502419617043;0,175686504455989;0,166191970860447;0,328;0,133164314933702;0,184976587664116;0,217209216018318;0,33885532617569;0,153571428571429
"0";0,136863405925921;0,160362525009291;0,163944283581106;0,161405927390036;0,224;0,10008322380606;0,135303876637632;0,166644807742405;0,328836292028427;0,117021276595745
"1";0,650474686877806;0,604990600067556;0,626170315997969;0,604924589981835;0,604;0,586657021378696;0,667942155722182;0,626430977774279;0,335957407951355;0,671905697445973
"1";0,951699978200058;0,942221465294234;0,950620158743994;0,94822441463352;0,68;0,759813609325255;0,775702952295506;0,947021337958767;0,33885532617569;0,66005946481665
"0";0,0455433129447851;0,0695434896366913;0,0792805758485099;0,0628684109753949;0,104;0,0710932427874516;0,0707183516971988;0,0853665202635676;0,335957407951355;0,100866021395823
"0";0,238746385733171;0,236950834809085;0,281456684891883;0,278533934793111;0,32;0,376583345392264;0,397387968855882;0,185371482305244;0,335957407951355;0,580645161290323
"1";0,836297216065239;0,848840772218239;0,814949537438311;0,869979479901038;0,57;0,779157476684948;0,85056960260205;0,853266721158801;0,426995396614075;0,692307692307692
"0";0,115329821655498;0,128116180366359;0,12771104611527;0,112253151193966;0,262;0,0773350366718977;0,0946146856487871;0,135162180946548;0,331058144569397;0,103006407097092
"1";0,141226787978318;0,163103339888187;0,143836444193459;0,149149650474712;0,248;0,118314117036321;0,11504950419904;0,13840893408273;0,43756365776062;0,117021276595745
"1";0,602339330135887;0,591485744643568;0,57012155865904;0,595646325775693;0,676;0,536885809546402;0,541034619912092;0,576533805035466;0,33885532617569;0,66005946481665
"1";0,586173805948999;0,623182725939957;0,704707865253071;0,675901608108429;0,608;0,64448700993166;0,675315225832023;0,608656136565696;0,33885532617569;0,66005946481665
"0";0,303846069432939;0,278804933364438;0,223901694696872;0,228005231494111;0,24;0,156984270011627;0,184050762911235;0,274961564389963;0,331058144569397;0,103006407097092
"0";0,433231569172083;0,36535488884056;0,340527411998212;0,341926433206978;0,426;0,33740799780489;0,410025395369909;0,424910595775226;0,335957407951355;0,346645367412141
"0";0,709834761646665;0,725414152829277;0,559585202170875;0,674925336233569;0,696;0,585753829297525;0,647495596770568;0,648469645808874;0,328836292028427;0,595238095238095
"0";0,845640910859311;0,827779723820817;0,789561695297904;0,820657483783462;0,668;0,838446786759055;0,81888183617145;0,831953853783101;0,33885532617569;0,66005946481665
"0";0,0713062744118698;0,0757510931583608;0,0745293966852941;0,0615515300138839;0,116;0,0639574107929995;0,0953129025868032;0,0896379226743768;0,328836292028427;0,117021276595745
"0";0,677892206124236;0,48521529018089;0,468247355566496;0,469751702532056;0,454;0,470592650565553;0,485014494981347;0,648991473463229;0,335957407951355;0,671905697445973
"0";0,416977062785513;0,40711421915992;0,332648406945618;0,341428370660198;0,398;0,334569058461525;0,356360745971895;0,410304276249317;0,335957407951355;0,671905697445973
"1";0,64435261432565;0,790173108447721;0,784702646766499;0,805239134861337;0,664;0,636782495626774;0,710933648824154;0,346328405892376;0,335957407951355;0,277777777777778
"1";0,646905124946216;0,624558944871994;0,490910403464008;0,567124046086293;0,498;0,344994052288394;0,464720141759267;0,625331673344275;0,33885532617569;0,153571428571429
"1";0,674749588492256;0,615747006133949;0,53154480712923;0,621019815364841;0,496;0,48857270833603;0,481236125332736;0,719819194367631;0,328836292028427;0,117021276595745
"1";0,498385914891433;0,482114057281835;0,497952865482346;0,465274776800894;0,548;0,59263094888289;0,538443900512355;0,468058051178266;0,33885532617569;0,66005946481665
"1";0,69212538540172;0,685420208119124;0,683624977932694;0,701855458444698;0,752;0,701324964692569;0,685917102168928;0,706078760128669;0,33885532617569;0,66005946481665
"0";0,658058700486752;0,580823904030056;0,458123337521208;0,512217743995971;0,502;0,358958371553814;0,372990444890128;0,579082626072211;0,335957407951355;0,100866021395823
"0";0,171731548214622;0,214430458048308;0,202563262191194;0,202901241804459;0,322;0,134185525987486;0,151127949149512;0,181556737918527;0,328836292028427;0,117021276595745
"0";0,733177778144357;0,735471363403865;0,788413007020182;0,779375169231619;0,57;0,712281275253428;0,732874509539112;0,730101442426542;0,331058144569397;0,611570247933884
"0";0,0224484880730325;0,0349911372257038;0,0695375120155395;0,0374175272769024;0,06;0,0505365065203766;0,0606605139489399;0,031295614896157;0,328836292028427;0,117021276595745
"0";0,111292083392661;0,122897580865471;0,184466629816196;0,157940110675051;0,242;0,100379230308675;0,112985642705771;0,114300195180739;0,331058144569397;0,103006407097092
"1";0,309850037685155;0,337781623698929;0,344455428131176;0,343372219721062;0,342;0,411760494573788;0,391850197331719;0,353962923576332;0,335957407951355;0,671905697445973
"1";0,0441937477594537;0,0652528667796648;0,0938360049143727;0,0740219131170231;0,078;0,0658031758767794;0,0716736046203254;0,0641976228258599;0,33885532617569;0,153571428571429
"1";0,997426881018801;0,992836303796683;0,971660849173679;0,985915041667938;0,764;0,89901038508934;0,889751891510994;0,995451978803855;0,335957407951355;0,671905697445973
"0";0,0159080134412451;0,0255665347168252;0,0347435127067136;0,0221371868561642;0,054;0,021300551521401;0,0552718019004231;0,0785226123384666;0,331058144569397;0,103006407097092
"0";0,045198183568433;0,0654967868489533;0,0655946521052286;0,0579928286964325;0,056;0,0295791637991147;0,0747284266914155;0,0615531214165383;0,331058144569397;0,103006407097092
"0";0,578203439641638;0,598116508350678;0,482920042230647;0,558454434692649;0,48;0,38745998885153;0,399591644908416;0,507978894304787;0,33885532617569;0,153571428571429
"0";0,177821648111099;0,16564772200067;0,206353743435636;0,170280934611964;0,19;0,2190949819591;0,203257559397;0,211117831246125;0,335957407951355;0,346645367412141
"0";0,0290103826382282;0,0316355293221422;0,0501691961927804;0,0331995270576256;0,024;0,0400557439792851;0,0594237538843994;0,0436461926079149;0,328836292028427;0,117021276595745
"0";0,0691176384177393;0,0795625927566196;0,117501046725585;0,0951139422620389;0,136;0,0702555145743069;0,0746029370690896;0,0911975360891562;0,328836292028427;0,117021276595745
